"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"14.10.2012","1.215,62","1.212,73","1.216,88","1.204,68","-","-0,10%"
"11.10.2012","1.216,86","1.206,03","1.218,23","1.203,68","-","0,87%"
"10.10.2012","1.206,41","1.206,26","1.209,94","1.194,59","-","-0,09%"
"09.10.2012","1.207,55","1.223,20","1.224,31","1.207,55","-","-1,52%"
"04.10.2012","1.226,23","1.231,00","1.231,00","1.223,41","-","-0,29%"
"03.10.2012","1.229,82","1.216,90","1.239,24","1.211,97","-","1,11%"
"02.10.2012","1.216,35","1.197,12","1.216,62","1.195,48","-","2,28%"
"27.09.2012","1.189,25","1.172,21","1.191,58","1.168,19","-","1,91%"
"24.09.2012","1.166,98","1.149,17","1.168,49","1.148,29","-","1,61%"
"23.09.2012","1.148,54","1.141,93","1.149,86","1.141,27","-","0,90%"
"20.09.2012","1.138,33","1.136,81","1.138,33","1.134,76","-","0,02%"
"19.09.2012","1.138,10","1.141,46","1.143,24","1.137,19","-","0,45%"
"13.09.2012","1.133,05","1.131,50","1.133,13","1.128,67","-","-0,07%"
"12.09.2012","1.133,84","1.133,02","1.135,79","1.128,53","-","0,28%"
"11.09.2012","1.130,71","1.124,89","1.131,16","1.122,82","-","-0,07%"
"10.09.2012","1.131,47","1.127,47","1.133,78","1.126,18","-","0,18%"
"09.09.2012","1.129,45","1.122,59","1.132,53","1.120,91","-","1,52%"
"06.09.2012","1.112,57","1.112,75","1.117,47","1.109,83","-","-0,10%"
"05.09.2012","1.113,67","1.111,67","1.116,24","1.106,28","-","0,01%"
"04.09.2012","1.113,52","1.119,38","1.121,21","1.112,34","-","-0,55%"
"03.09.2012","1.119,69","1.113,75","1.120,33","1.113,63","-","0,46%"
"02.09.2012","1.114,59","1.117,02","1.121,02","1.113,92","-","-0,53%"
"30.08.2012","1.120,58","1.123,84","1.123,87","1.116,96","-","-0,02%"
"29.08.2012","1.120,75","1.109,43","1.124,10","1.107,79","-","1,13%"
"28.08.2012","1.108,23","1.115,07","1.115,82","1.107,20","-","-0,67%"
"27.08.2012","1.115,76","1.111,54","1.119,41","1.111,38","-","0,31%"
"26.08.2012","1.112,27","1.116,55","1.117,69","1.111,03","-","0,26%"
"23.08.2012","1.109,42","1.120,22","1.123,72","1.108,21","-","-0,51%"
"22.08.2012","1.115,07","1.116,13","1.120,56","1.112,78","-","-0,33%"
"21.08.2012","1.118,73","1.107,53","1.120,22","1.106,38","-","1,25%"
"20.08.2012","1.104,87","1.107,72","1.109,99","1.103,79","-","-0,14%"
"19.08.2012","1.106,47","1.103,23","1.109,31","1.102,07","-","0,62%"
"16.08.2012","1.099,66","1.094,83","1.103,75","1.093,13","-","0,74%"
"15.08.2012","1.091,62","1.088,61","1.093,46","1.087,14","-","0,02%"
"14.08.2012","1.091,42","1.085,07","1.092,53","1.084,34","-","0,70%"
"13.08.2012","1.083,86","1.097,28","1.099,17","1.082,12","-","-1,54%"
"12.08.2012","1.100,77","1.104,68","1.105,29","1.095,62","-","-0,59%"
"09.08.2012","1.107,26","1.110,73","1.112,25","1.104,82","-","-0,27%"
"08.08.2012","1.110,22","1.103,82","1.110,22","1.102,88","-","0,10%"
"07.08.2012","1.109,12","1.098,66","1.110,18","1.098,25","-","1,05%"
"06.08.2012","1.097,55","1.102,35","1.102,95","1.096,34","-","-0,33%"
"05.08.2012","1.101,23","1.108,03","1.108,91","1.100,38","-","0,48%"
"02.08.2012","1.096,01","1.102,24","1.107,67","1.095,79","-","-0,95%"
"01.08.2012","1.106,56","1.106,19","1.109,21","1.099,94","-","0,07%"
"31.07.2012","1.105,79","1.110,91","1.111,33","1.103,34","-","-0,43%"
"30.07.2012","1.110,57","1.109,63","1.114,99","1.108,49","-","1,60%"
"26.07.2012","1.093,09","1.083,08","1.096,13","1.075,87","-","1,27%"
"25.07.2012","1.079,35","1.062,09","1.080,73","1.061,16","-","1,27%"
"24.07.2012","1.065,86","1.060,87","1.067,52","1.054,61","-","0,94%"
"23.07.2012","1.055,90","1.068,39","1.068,55","1.052,49","-","-1,60%"
"22.07.2012","1.073,11","1.072,06","1.073,61","1.070,49","-","-0,59%"
"19.07.2012","1.079,46","1.078,47","1.084,08","1.075,45","-","2,08%"
"18.07.2012","1.057,42","1.054,86","1.060,49","1.053,51","-","-0,24%"
"17.07.2012","1.059,96","1.059,90","1.061,49","1.048,61","-","0,34%"
"16.07.2012","1.056,35","1.055,90","1.056,35","1.044,68","-","-0,24%"
"15.07.2012","1.058,85","1.075,29","1.076,46","1.058,85","-","-0,78%"
"12.07.2012","1.067,22","1.070,36","1.070,39","1.066,03","-","-0,73%"
"11.07.2012","1.075,05","1.073,56","1.077,32","1.072,11","-","-0,37%"
"10.07.2012","1.079,01","1.074,16","1.082,32","1.072,89","-","0,31%"
"09.07.2012","1.075,67","1.076,01","1.078,49","1.072,88","-","-0,09%"
"08.07.2012","1.076,61","1.073,23","1.078,99","1.071,68","-","-0,63%"
"05.07.2012","1.083,42","1.080,32","1.091,82","1.077,98","-","0,42%"
"04.07.2012","1.078,89","1.082,52","1.083,64","1.076,88","-","-0,03%"
"03.07.2012","1.079,16","1.076,93","1.082,64","1.075,60","-","0,10%"
"02.07.2012","1.078,06","1.077,21","1.084,41","1.075,88","-","-0,39%"
"01.07.2012","1.082,29","1.079,82","1.085,18","1.079,82","-","2,33%"
"28.06.2012","1.057,63","1.074,37","1.074,89","1.052,55","-","-0,81%"
"27.06.2012","1.066,30","1.066,81","1.068,98","1.062,28","-","0,15%"
"26.06.2012","1.064,68","1.065,80","1.071,55","1.060,79","-","-0,12%"
"25.06.2012","1.065,92","1.074,05","1.075,62","1.064,45","-","-1,34%"
"24.06.2012","1.080,38","1.073,43","1.080,38","1.063,23","-","0,64%"
"21.06.2012","1.073,46","1.071,50","1.077,61","1.070,75","-","-0,49%"
"20.06.2012","1.078,77","1.081,03","1.084,91","1.077,22","-","-0,26%"
"19.06.2012","1.081,53","1.068,19","1.081,53","1.065,61","-","1,31%"
"18.06.2012","1.067,52","1.074,33","1.076,80","1.062,44","-","-0,29%"
"17.06.2012","1.070,65","1.068,82","1.071,13","1.063,09","-","2,01%"
"14.06.2012","1.049,58","1.061,72","1.065,72","1.042,41","-","-1,21%"
"13.06.2012","1.062,40","1.079,97","1.085,79","1.062,40","-","-1,64%"
"12.06.2012","1.080,08","1.076,01","1.080,08","1.066,95","-","0,00%"
"11.06.2012","1.080,04","1.102,28","1.103,34","1.077,11","-","-1,34%"
"10.06.2012","1.094,66","1.092,18","1.095,50","1.087,47","-","0,48%"
"07.06.2012","1.089,43","1.077,07","1.089,43","1.073,64","-","1,85%"
"06.06.2012","1.069,64","1.064,23","1.072,70","1.062,74","-","1,31%"
"05.06.2012","1.055,82","1.055,56","1.057,74","1.043,75","-","0,40%"
"04.06.2012","1.051,57","1.037,21","1.054,98","1.036,66","-","1,05%"
"03.06.2012","1.040,61","1.039,35","1.045,28","1.037,43","-","-2,29%"
"31.05.2012","1.065,02","1.052,92","1.065,02","1.047,94","-","1,51%"
"30.05.2012","1.049,18","1.052,89","1.058,34","1.044,98","-","-0,72%"
"29.05.2012","1.056,74","1.065,00","1.066,62","1.050,21","-","-0,31%"
"28.05.2012","1.060,04","1.061,70","1.063,40","1.056,95","-","0,87%"
"24.05.2012","1.050,92","1.048,78","1.055,96","1.037,42","-","0,55%"
"23.05.2012","1.045,22","1.057,89","1.060,98","1.045,22","-","-1,94%"
"22.05.2012","1.065,94","1.073,97","1.081,66","1.057,99","-","0,15%"
"21.05.2012","1.064,38","1.075,76","1.084,38","1.064,38","-","-0,78%"
"20.05.2012","1.072,77","1.066,60","1.079,98","1.062,27","-","-0,83%"
"17.05.2012","1.081,74","1.101,10","1.101,14","1.076,43","-","-1,98%"
"16.05.2012","1.103,59","1.077,86","1.104,02","1.076,81","-","1,17%"
"15.05.2012","1.090,88","1.111,13","1.113,67","1.081,75","-","-1,85%"
"14.05.2012","1.111,48","1.126,24","1.128,29","1.109,60","-","-1,46%"
"13.05.2012","1.127,91","1.133,45","1.133,56","1.125,79","-","-0,64%"
"10.05.2012","1.135,22","1.136,11","1.139,17","1.129,79","-","0,39%"
"09.05.2012","1.130,83","1.145,51","1.146,36","1.130,83","-","-1,27%"
"08.05.2012","1.145,33","1.152,07","1.154,72","1.145,33","-","-0,21%"
"07.05.2012","1.147,72","1.138,48","1.149,04","1.135,96","-","0,06%"
"06.05.2012","1.147,07","1.150,55","1.151,23","1.145,56","-","-1,76%"
"03.05.2012","1.167,67","1.159,89","1.169,44","1.157,36","-","0,78%"
"02.05.2012","1.158,65","1.171,48","1.173,51","1.156,39","-","-0,66%"
"01.05.2012","1.166,32","1.165,29","1.167,74","1.162,84","-","0,17%"
"30.04.2012","1.164,36","1.167,63","1.168,66","1.160,92","-","-0,05%"
"29.04.2012","1.164,89","1.174,98","1.175,47","1.164,29","-","0,17%"
"24.04.2012","1.162,95","1.156,27","1.163,58","1.154,49","-","1,28%"
"23.04.2012","1.148,28","1.156,92","1.158,34","1.143,50","-","-1,16%"
"22.04.2012","1.161,74","1.157,28","1.165,34","1.154,06","-","0,75%"
"19.04.2012","1.153,11","1.148,79","1.157,22","1.148,66","-","0,90%"
"18.04.2012","1.142,80","1.148,72","1.150,65","1.137,72","-","-0,27%"
"17.04.2012","1.145,86","1.129,49","1.150,12","1.128,99","-","1,27%"
"16.04.2012","1.131,44","1.111,21","1.131,44","1.110,94","-","1,89%"
"15.04.2012","1.110,48","1.122,00","1.122,33","1.108,23","-","-1,80%"
"11.04.2012","1.130,88","1.127,99","1.132,88","1.125,85","-","-0,64%"
"10.04.2012","1.138,11","1.136,37","1.140,95","1.133,40","-","0,39%"
"09.04.2012","1.133,65","1.133,13","1.135,30","1.132,00","-","-0,28%"
"08.04.2012","1.136,85","1.144,50","1.145,08","1.136,49","-","-0,70%"
"05.04.2012","1.144,85","1.143,91","1.146,94","1.139,01","-","0,29%"
"04.04.2012","1.141,57","1.141,41","1.143,44","1.137,17","-","-0,45%"
"03.04.2012","1.146,78","1.141,79","1.147,09","1.140,84","-","0,98%"
"02.04.2012","1.135,66","1.132,43","1.136,86","1.129,87","-","0,55%"
"01.04.2012","1.129,43","1.131,02","1.136,48","1.126,51","-","0,41%"
"29.03.2012","1.124,85","1.141,45","1.142,38","1.124,85","-","-1,81%"
"28.03.2012","1.145,60","1.150,96","1.154,35","1.143,86","-","-0,33%"
"27.03.2012","1.149,43","1.151,98","1.158,63","1.149,43","-","0,04%"
"26.03.2012","1.148,96","1.126,64","1.149,01","1.126,28","-","1,86%"
"25.03.2012","1.127,93","1.124,95","1.128,69","1.121,47","-","1,09%"
"22.03.2012","1.115,74","1.116,52","1.119,60","1.109,79","-","0,05%"
"21.03.2012","1.115,16","1.111,81","1.120,08","1.111,81","-","0,62%"
"20.03.2012","1.108,26","1.108,89","1.111,46","1.102,42","-","-0,15%"
"19.03.2012","1.109,87","1.111,13","1.113,20","1.106,20","-","-0,36%"
"18.03.2012","1.113,86","1.118,09","1.120,01","1.110,91","-","0,38%"
"15.03.2012","1.109,63","1.113,07","1.114,79","1.107,17","-","-0,20%"
"14.03.2012","1.111,80","1.089,14","1.120,61","1.089,07","-","2,86%"
"13.03.2012","1.080,90","1.080,65","1.083,29","1.075,65","-","0,71%"
"12.03.2012","1.073,25","1.080,19","1.081,83","1.070,59","-","-1,06%"
"11.03.2012","1.084,75","1.090,08","1.090,64","1.076,32","-","0,48%"
"07.03.2012","1.079,59","1.076,82","1.081,29","1.072,89","-","0,30%"
"06.03.2012","1.076,31","1.085,89","1.086,94","1.074,66","-","-1,47%"
"05.03.2012","1.092,42","1.096,31","1.097,90","1.091,45","-","-0,55%"
"04.03.2012","1.098,48","1.094,46","1.098,69","1.089,48","-","0,60%"
"01.03.2012","1.091,98","1.079,38","1.091,98","1.078,41","-","0,98%"
"29.02.2012","1.081,35","1.067,22","1.082,97","1.067,22","-","1,53%"
"28.02.2012","1.065,07","1.081,50","1.082,88","1.063,22","-","-0,93%"
"27.02.2012","1.075,05","1.069,68","1.080,70","1.067,99","-","0,21%"
"26.02.2012","1.072,80","1.103,43","1.103,77","1.072,80","-","-2,26%"
"23.02.2012","1.097,61","1.109,01","1.110,90","1.097,61","-","-1,82%"
"22.02.2012","1.117,98","1.121,82","1.123,27","1.117,19","-","-0,20%"
"21.02.2012","1.120,19","1.117,92","1.121,35","1.113,19","-","0,31%"
"20.02.2012","1.116,78","1.115,40","1.119,10","1.110,77","-","0,48%"
"19.02.2012","1.111,47","1.113,80","1.114,85","1.106,67","-","0,57%"
"16.02.2012","1.105,21","1.107,68","1.110,16","1.101,95","-","-0,79%"
"15.02.2012","1.114,06","1.122,07","1.124,57","1.111,97","-","0,13%"
"14.02.2012","1.112,64","1.117,27","1.120,69","1.111,86","-","-0,61%"
"13.02.2012","1.119,49","1.125,00","1.125,95","1.114,24","-","-0,13%"
"12.02.2012","1.121,00","1.109,61","1.124,10","1.108,24","-","0,36%"
"07.02.2012","1.117,00","1.117,53","1.118,68","1.103,58","-","0,06%"
"06.02.2012","1.116,32","1.125,59","1.127,00","1.116,32","-","-1,11%"
"05.02.2012","1.128,81","1.131,92","1.133,13","1.128,01","-","0,67%"
"02.02.2012","1.121,27","1.126,63","1.127,86","1.119,10","-","-0,17%"
"01.02.2012","1.123,16","1.115,23","1.127,60","1.115,12","-","0,33%"
"31.01.2012","1.119,50","1.120,30","1.121,99","1.116,67","-","0,56%"
"30.01.2012","1.113,28","1.114,68","1.116,70","1.109,04","-","-0,67%"
"29.01.2012","1.120,80","1.122,54","1.124,16","1.118,41","-","-0,84%"
"26.01.2012","1.130,25","1.125,95","1.130,89","1.123,05","-","1,48%"
"25.01.2012","1.113,74","1.128,77","1.129,12","1.113,74","-","-0,80%"
"24.01.2012","1.122,70","1.130,80","1.131,94","1.111,52","-","-0,86%"
"23.01.2012","1.132,48","1.135,47","1.139,23","1.132,48","-","-0,35%"
"22.01.2012","1.136,43","1.140,99","1.142,10","1.134,15","-","-0,02%"
"19.01.2012","1.136,64","1.140,31","1.140,96","1.131,85","-","0,47%"
"18.01.2012","1.131,30","1.131,00","1.141,80","1.125,76","-","-0,20%"
"17.01.2012","1.133,58","1.132,43","1.137,47","1.129,30","-","1,30%"
"16.01.2012","1.119,08","1.112,75","1.119,08","1.106,95","-","1,07%"
"15.01.2012","1.107,26","1.121,50","1.121,71","1.107,26","-","-1,89%"
"12.01.2012","1.128,55","1.123,75","1.133,96","1.122,27","-","0,50%"
"11.01.2012","1.122,93","1.131,11","1.132,77","1.117,85","-","-0,98%"
"10.01.2012","1.134,07","1.124,12","1.134,07","1.122,83","-","1,65%"
"09.01.2012","1.115,61","1.113,06","1.119,07","1.110,57","-","0,10%"
"08.01.2012","1.114,55","1.114,11","1.116,60","1.110,90","-","0,12%"
"05.01.2012","1.113,23","1.110,48","1.117,32","1.103,34","-","0,15%"
"04.01.2012","1.111,53","1.108,06","1.114,62","1.104,78","-","0,10%"
"03.01.2012","1.110,42","1.110,49","1.116,81","1.106,00","-","0,26%"
"02.01.2012","1.107,55","1.097,76","1.109,41","1.096,52","-","0,76%"
"01.01.2012","1.099,19","1.091,89","1.103,19","1.090,70","-","1,25%"
"29.12.2011","1.085,59","1.089,93","1.099,01","1.084,01","-","-2,49%"
"28.12.2011","1.113,31","1.118,78","1.120,27","1.112,27","-","-0,67%"
"27.12.2011","1.120,81","1.121,53","1.126,13","1.119,63","-","-0,24%"
"26.12.2011","1.123,56","1.116,74","1.123,56","1.115,21","-","0,74%"
"25.12.2011","1.115,26","1.107,70","1.115,26","1.105,19","-","2,18%"
"22.12.2011","1.091,46","1.096,51","1.101,40","1.083,31","-","-0,08%"
"21.12.2011","1.092,30","1.116,93","1.118,99","1.091,04","-","-1,39%"
"20.12.2011","1.107,73","1.095,01","1.108,81","1.093,55","-","0,78%"
"19.12.2011","1.099,18","1.082,47","1.103,99","1.081,21","-","1,20%"
"18.12.2011","1.086,19","1.092,27","1.094,85","1.083,02","-","-0,66%"
"15.12.2011","1.093,37","1.073,01","1.093,37","1.070,97","-","1,74%"
"14.12.2011","1.074,70","1.070,61","1.082,17","1.064,45","-","-0,23%"
"13.12.2011","1.077,15","1.065,10","1.080,96","1.062,10","-","1,29%"
"12.12.2011","1.063,47","1.082,55","1.087,99","1.057,11","-","-2,18%"
"11.12.2011","1.087,14","1.092,93","1.092,93","1.082,03","-","1,53%"
"08.12.2011","1.070,73","1.074,66","1.090,62","1.065,71","-","0,26%"
"07.12.2011","1.067,98","1.103,46","1.104,36","1.063,48","-","-2,04%"
"06.12.2011","1.090,20","1.094,97","1.104,94","1.086,61","-","-1,69%"
"05.12.2011","1.108,94","1.094,39","1.111,53","1.093,68","-","2,27%"
"04.12.2011","1.084,33","1.084,22","1.088,77","1.077,53","-","-0,08%"
"01.12.2011","1.085,20","1.085,57","1.094,57","1.077,64","-","0,26%"
"30.11.2011","1.082,36","1.038,84","1.083,00","1.034,36","-","3,98%"
"29.11.2011","1.040,96","1.063,13","1.067,93","1.040,71","-","-2,29%"
"28.11.2011","1.065,31","1.041,28","1.068,31","1.038,65","-","2,85%"
"27.11.2011","1.035,84","1.012,07","1.035,84","993,35","-","1,79%"
"24.11.2011","1.017,64","1.021,28","1.033,11","1.016,33","-","-1,12%"
"23.11.2011","1.029,13","1.028,44","1.040,86","1.025,18","-","-0,26%"
"22.11.2011","1.031,81","1.050,97","1.055,83","1.029,44","-","-1,53%"
"21.11.2011","1.047,89","1.076,67","1.078,68","1.047,89","-","-2,51%"
"20.11.2011","1.074,92","1.087,90","1.094,35","1.074,92","-","-2,61%"
"17.11.2011","1.103,68","1.109,22","1.113,97","1.098,81","-","-0,77%"
"16.11.2011","1.112,21","1.110,46","1.124,67","1.106,79","-","-0,44%"
"15.11.2011","1.117,15","1.117,25","1.123,36","1.100,73","-","-0,47%"
"14.11.2011","1.122,41","1.128,71","1.130,04","1.115,73","-","-0,97%"
"13.11.2011","1.133,37","1.131,00","1.133,37","1.125,90","-","2,49%"
"10.11.2011","1.105,84","1.082,10","1.106,63","1.079,53","-","1,18%"
"09.11.2011","1.092,97","1.129,52","1.132,09","1.092,23","-","-3,02%"
"08.11.2011","1.126,99","1.113,08","1.127,60","1.109,29","-","1,35%"
"07.11.2011","1.111,97","1.094,53","1.115,07","1.094,53","-","-0,00%"
"06.11.2011","1.112,02","1.110,15","1.112,29","1.094,21","-","0,50%"
"03.11.2011","1.106,52","1.074,97","1.117,61","1.074,37","-","0,53%"
"02.11.2011","1.100,68","1.112,71","1.114,95","1.090,77","-","-0,13%"
"01.11.2011","1.102,07","1.110,75","1.114,62","1.085,86","-","-2,79%"
"31.10.2011","1.133,68","1.143,23","1.144,27","1.126,24","-","-1,03%"
"30.10.2011","1.145,48","1.163,61","1.166,12","1.144,93","-","-1,97%"
"27.10.2011","1.168,52","1.173,83","1.174,67","1.166,27","-","2,46%"
"26.10.2011","1.140,48","1.136,09","1.144,67","1.132,52","-","0,46%"
"25.10.2011","1.135,27","1.146,04","1.147,02","1.132,03","-","-0,50%"
"24.10.2011","1.140,95","1.145,17","1.146,16","1.133,76","-","-0,19%"
"23.10.2011","1.143,14","1.143,68","1.144,00","1.136,25","-","1,83%"
"18.10.2011","1.122,62","1.115,51","1.126,88","1.114,14","-","-0,46%"
"17.10.2011","1.127,76","1.134,50","1.144,75","1.124,84","-","-0,32%"
"16.10.2011","1.131,34","1.122,04","1.136,26","1.119,30","-","4,30%"
"11.10.2011","1.084,73","1.078,90","1.085,96","1.076,11","-","0,64%"
"10.10.2011","1.077,79","1.043,95","1.077,79","1.041,32","-","4,13%"
"09.10.2011","1.035,08","1.043,55","1.043,74","1.034,80","-","-1,41%"
"06.10.2011","1.049,92","1.055,43","1.059,68","1.045,72","-","1,10%"
"05.10.2011","1.038,50","1.030,30","1.043,26","1.025,36","-","1,72%"
"04.10.2011","1.020,92","1.038,99","1.039,19","1.017,75","-","-3,78%"
"03.10.2011","1.061,08","1.044,55","1.064,27","1.041,64","-","0,65%"
"02.10.2011","1.054,20","1.051,37","1.057,89","1.047,50","-","-2,19%"
"27.09.2011","1.077,79","1.084,20","1.098,30","1.070,36","-","1,43%"
"26.09.2011","1.062,59","1.045,94","1.072,79","1.043,83","-","0,22%"
"25.09.2011","1.060,29","1.055,26","1.062,17","1.046,84","-","2,06%"
"22.09.2011","1.038,91","1.059,49","1.064,22","1.031,35","-","-4,32%"
"21.09.2011","1.085,86","1.066,71","1.089,24","1.058,48","-","1,67%"
"20.09.2011","1.067,99","1.034,49","1.070,18","1.034,15","-","3,30%"
"19.09.2011","1.033,89","1.043,35","1.050,07","1.033,89","-","-2,84%"
"18.09.2011","1.064,11","1.059,75","1.070,91","1.051,95","-","0,69%"
"15.09.2011","1.056,83","1.036,00","1.056,83","1.029,41","-","1,96%"
"14.09.2011","1.036,50","1.001,08","1.038,91","1.001,08","-","1,64%"
"13.09.2011","1.019,81","1.018,97","1.020,83","982,64","-","2,04%"
"12.09.2011","999,46","1.015,47","1.016,92","994,14","-","-2,49%"
"11.09.2011","1.024,93","1.034,73","1.038,48","1.024,14","-","-3,56%"
"08.09.2011","1.062,78","1.063,51","1.077,26","1.057,90","-","-0,90%"
"07.09.2011","1.072,41","1.061,57","1.072,41","1.044,06","-","3,84%"
"06.09.2011","1.032,74","1.055,88","1.073,99","1.026,28","-","-2,79%"
"05.09.2011","1.062,36","1.085,44","1.085,96","1.056,63","-","-1,86%"
"04.09.2011","1.082,47","1.101,31","1.107,08","1.082,47","-","-4,39%"
"01.09.2011","1.132,20","1.133,69","1.134,82","1.120,88","-","-0,03%"
"31.08.2011","1.132,51","1.125,43","1.138,19","1.122,34","-","1,01%"
"30.08.2011","1.121,17","1.124,94","1.127,50","1.111,10","-","-0,12%"
"29.08.2011","1.122,52","1.113,49","1.122,98","1.104,94","-","2,56%"
"28.08.2011","1.094,52","1.100,44","1.102,53","1.087,41","-","0,52%"
"25.08.2011","1.088,87","1.115,45","1.120,46","1.083,76","-","-2,37%"
"24.08.2011","1.115,25","1.109,65","1.116,28","1.096,70","-","0,84%"
"23.08.2011","1.105,95","1.103,79","1.118,54","1.101,18","-","-0,31%"
"22.08.2011","1.109,34","1.070,04","1.116,17","1.068,04","-","2,80%"
"21.08.2011","1.079,16","1.029,73","1.079,57","1.022,30","-","1,31%"
"18.08.2011","1.065,18","1.096,15","1.101,99","1.065,18","-","-3,80%"
"17.08.2011","1.107,21","1.080,24","1.107,21","1.074,26","-","2,97%"
"16.08.2011","1.075,31","1.093,95","1.094,68","1.069,94","-","-1,44%"
"15.08.2011","1.091,04","1.101,12","1.102,49","1.090,82","-","-0,65%"
"14.08.2011","1.098,18","1.099,77","1.100,26","1.086,53","-","2,77%"
"11.08.2011","1.068,63","1.071,12","1.073,45","1.045,95","-","0,84%"
"10.08.2011","1.059,68","1.095,69","1.100,89","1.054,30","-","-2,82%"
"08.08.2011","1.090,39","1.084,16","1.102,14","1.072,13","-","1,50%"
"07.08.2011","1.074,27","1.094,58","1.101,91","1.074,27","-","-6,99%"
"04.08.2011","1.154,96","1.185,60","1.187,02","1.147,62","-","-1,97%"
"03.08.2011","1.178,21","1.168,60","1.185,56","1.165,39","-","-0,82%"
"02.08.2011","1.187,98","1.195,51","1.203,05","1.182,33","-","-0,96%"
"01.08.2011","1.199,45","1.232,53","1.236,09","1.199,45","-","-2,02%"
"31.07.2011","1.224,14","1.238,17","1.239,61","1.216,60","-","-0,70%"
"28.07.2011","1.232,74","1.234,21","1.241,19","1.232,26","-","-1,78%"
"27.07.2011","1.255,04","1.260,33","1.260,54","1.251,95","-","-0,55%"
"26.07.2011","1.261,93","1.264,47","1.265,79","1.258,35","-","0,12%"
"25.07.2011","1.260,43","1.260,55","1.265,29","1.255,91","-","-0,50%"
"24.07.2011","1.266,73","1.269,03","1.271,14","1.264,85","-","0,26%"
"21.07.2011","1.263,47","1.255,87","1.264,04","1.252,14","-","0,34%"
"20.07.2011","1.259,22","1.260,62","1.261,59","1.255,19","-","0,84%"
"19.07.2011","1.248,76","1.244,40","1.251,34","1.241,48","-","0,68%"
"18.07.2011","1.240,30","1.243,75","1.245,33","1.234,18","-","-0,87%"
"17.07.2011","1.251,14","1.251,92","1.252,00","1.246,27","-","-0,02%"
"14.07.2011","1.251,40","1.248,09","1.254,12","1.241,86","-","0,07%"
"13.07.2011","1.250,56","1.253,32","1.256,11","1.247,77","-","-0,05%"
"12.07.2011","1.251,23","1.236,51","1.253,86","1.230,71","-","0,31%"
"11.07.2011","1.247,38","1.257,63","1.258,43","1.246,14","-","-1,66%"
"10.07.2011","1.268,44","1.257,51","1.269,60","1.255,60","-","0,66%"
"07.07.2011","1.260,16","1.246,79","1.260,16","1.244,54","-","1,74%"
"06.07.2011","1.238,56","1.251,07","1.251,07","1.234,62","-","-0,81%"
"05.07.2011","1.248,63","1.249,58","1.253,74","1.246,03","-","-0,06%"
"04.07.2011","1.249,32","1.252,15","1.253,97","1.248,47","-","-0,29%"
"03.07.2011","1.252,91","1.250,38","1.253,56","1.246,86","-","2,37%"
"30.06.2011","1.223,91","1.232,54","1.232,94","1.223,80","-","-0,43%"
"29.06.2011","1.229,18","1.228,81","1.240,74","1.227,62","-","0,36%"
"28.06.2011","1.224,81","1.213,96","1.224,81","1.209,42","-","1,29%"
"27.06.2011","1.209,23","1.200,88","1.209,23","1.199,01","-","0,63%"
"26.06.2011","1.201,71","1.206,66","1.209,95","1.201,71","-","-0,77%"
"23.06.2011","1.211,08","1.225,71","1.226,13","1.211,08","-","-1,71%"
"22.06.2011","1.232,16","1.228,89","1.233,61","1.219,76","-","0,73%"
"21.06.2011","1.223,18","1.216,77","1.228,67","1.214,56","-","1,49%"
"20.06.2011","1.205,25","1.195,08","1.206,18","1.192,02","-","-0,08%"
"19.06.2011","1.206,22","1.196,85","1.212,10","1.194,69","-","0,05%"
"16.06.2011","1.205,59","1.189,07","1.207,35","1.180,76","-","1,35%"
"15.06.2011","1.189,53","1.217,65","1.221,81","1.189,53","-","-2,71%"
"14.06.2011","1.222,67","1.218,95","1.222,67","1.214,79","-","0,96%"
"13.06.2011","1.210,99","1.209,78","1.211,77","1.194,31","-","0,56%"
"12.06.2011","1.204,19","1.205,02","1.206,97","1.198,38","-","-1,25%"
"09.06.2011","1.219,45","1.219,29","1.224,79","1.218,22","-","-0,79%"
"06.06.2011","1.229,20","1.229,58","1.233,40","1.224,44","-","-0,11%"
"05.06.2011","1.230,55","1.225,78","1.231,77","1.219,63","-","0,21%"
"02.06.2011","1.227,95","1.229,00","1.242,81","1.219,15","-","-1,50%"
"01.06.2011","1.246,61","1.262,90","1.263,34","1.246,61","-","-1,60%"
"31.05.2011","1.266,88","1.258,45","1.266,88","1.256,79","-","1,35%"
"30.05.2011","1.249,98","1.251,40","1.253,14","1.246,00","-","-0,03%"
"29.05.2011","1.250,36","1.252,18","1.254,23","1.247,93","-","1,01%"
"26.05.2011","1.237,89","1.235,19","1.242,97","1.229,96","-","1,12%"
"25.05.2011","1.224,17","1.241,39","1.247,14","1.224,17","-","-2,13%"
"24.05.2011","1.250,76","1.265,09","1.268,02","1.246,32","-","-0,96%"
"23.05.2011","1.262,84","1.264,34","1.267,42","1.255,29","-","-0,87%"
"22.05.2011","1.273,97","1.284,70","1.286,36","1.273,97","-","-1,49%"
"19.05.2011","1.293,24","1.294,73","1.297,46","1.288,30","-","0,22%"
"18.05.2011","1.290,42","1.298,38","1.300,12","1.289,68","-","0,15%"
"17.05.2011","1.288,51","1.283,56","1.293,70","1.282,71","-","0,02%"
"16.05.2011","1.288,27","1.281,62","1.288,27","1.273,68","-","0,82%"
