"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"27.07.2017","5.250,84","5.273,76","5.279,21","5.239,97","47,22M","-0,36%"
"26.07.2017","5.269,71","5.271,41","5.291,72","5.262,26","90,19M","-0,27%"
"25.07.2017","5.283,75","5.275,97","5.289,60","5.265,47","78,03M","0,38%"
"24.07.2017","5.263,68","5.300,00","5.301,14","5.257,71","65,31M","-0,61%"
"21.07.2017","5.296,15","5.322,04","5.332,10","5.293,00","65,07M","-0,34%"
"20.07.2017","5.314,35","5.323,77","5.341,15","5.306,18","101,77M","0,23%"
"19.07.2017","5.302,36","5.316,40","5.324,03","5.295,97","115,39M","-0,11%"
"18.07.2017","5.308,44","5.286,00","5.314,38","5.283,66","86,81M","0,30%"
"17.07.2017","5.292,74","5.309,64","5.317,80","5.274,83","110,20M","-0,19%"
"14.07.2017","5.302,57","5.322,49","5.326,48","5.288,46","134,66M","-0,31%"
"13.07.2017","5.319,28","5.226,31","5.319,28","5.224,10","162,32M","2,00%"
"12.07.2017","5.215,15","5.200,25","5.230,42","5.183,37","102,73M","0,77%"
"11.07.2017","5.175,07","5.194,53","5.202,24","5.158,51","71,26M","0,08%"
"10.07.2017","5.171,12","5.159,04","5.181,30","5.145,31","70,23M","0,33%"
"07.07.2017","5.153,96","5.158,89","5.159,57","5.129,52","41,26M","-0,29%"
"06.07.2017","5.169,10","5.208,60","5.208,81","5.142,94","68,43M","-0,66%"
"05.07.2017","5.203,30","5.170,74","5.212,23","5.155,55","88,03M","0,43%"
"04.07.2017","5.181,15","5.192,65","5.194,47","5.164,36","90,69M","0,01%"
"03.07.2017","5.180,43","5.190,43","5.201,47","5.162,92","108,83M","0,53%"
"30.06.2017","5.152,96","5.149,73","5.182,56","5.138,65","77,28M","0,22%"
"29.06.2017","5.141,44","5.202,99","5.213,21","5.123,89","119,60M","-0,89%"
"28.06.2017","5.187,35","5.174,13","5.210,50","5.140,19","98,35M","-0,09%"
"27.06.2017","5.192,16","5.234,00","5.243,61","5.187,62","65,58M","-0,81%"
"26.06.2017","5.234,67","5.222,73","5.259,93","5.215,55","79,58M","0,65%"
"23.06.2017","5.200,64","5.244,86","5.250,06","5.188,81","76,48M","-0,85%"
"22.06.2017","5.244,98","5.260,50","5.260,50","5.220,10","142,84M","-0,51%"
"21.06.2017","5.271,90","5.294,31","5.295,21","5.261,53","81,93M","-0,49%"
"20.06.2017","5.298,05","5.337,49","5.351,58","5.298,05","91,10M","-0,61%"
"19.06.2017","5.330,60","5.295,10","5.330,60","5.290,17","99,53M","1,07%"
"16.06.2017","5.273,98","5.272,15","5.297,02","5.228,45","146,22M","0,23%"
"15.06.2017","5.262,02","5.285,36","5.305,41","5.244,34","98,21M","-1,01%"
"14.06.2017","5.315,86","5.313,85","5.359,19","5.313,03","181,37M","0,23%"
"13.06.2017","5.303,85","5.267,85","5.309,43","5.262,80","94,20M","0,87%"
"12.06.2017","5.258,00","5.271,30","5.290,16","5.245,57","178,03M","-0,77%"
"09.06.2017","5.298,94","5.241,34","5.301,08","5.234,48","188,70M","1,12%"
"08.06.2017","5.240,37","5.298,20","5.302,16","5.213,53","166,08M","-0,93%"
"07.06.2017","5.289,56","5.320,37","5.342,45","5.289,56","122,15M","-0,56%"
"06.06.2017","5.319,21","5.269,33","5.323,42","5.264,50","87,73M","0,78%"
"05.06.2017","5.278,13","5.307,06","5.307,76","5.255,11","70,05M","-0,74%"
"02.06.2017","5.317,41","5.303,32","5.343,75","5.285,76","189,23M","0,07%"
"01.06.2017","5.313,59","5.294,07","5.319,76","5.292,45","88,14M","0,45%"
"31.05.2017","5.289,98","5.279,27","5.309,06","5.271,00","131,94M","0,19%"
"30.05.2017","5.279,80","5.217,21","5.281,05","5.204,75","112,95M","1,02%"
"29.05.2017","5.226,48","5.213,45","5.241,46","5.210,78","59,51M","-0,00%"
"26.05.2017","5.226,58","5.234,74","5.243,84","5.207,18","126,87M","-0,35%"
"25.05.2017","5.244,80","5.229,23","5.245,02","5.213,87","170,74M","0,59%"
"24.05.2017","5.213,97","5.190,66","5.224,11","5.187,06","124,62M","-0,00%"
"23.05.2017","5.214,18","5.171,60","5.225,70","5.166,59","92,60M","0,70%"
"22.05.2017","5.178,02","5.184,18","5.188,81","5.164,60","79,42M","0,02%"
"19.05.2017","5.176,74","5.095,72","5.176,74","5.089,32","84,14M","2,03%"
"18.05.2017","5.073,89","5.088,68","5.107,94","5.018,27","125,62M","-0,85%"
"17.05.2017","5.117,64","5.136,83","5.182,19","5.111,05","101,67M","-1,50%"
"16.05.2017","5.195,57","5.236,25","5.249,90","5.187,44","105,81M","-0,92%"
"15.05.2017","5.243,60","5.206,00","5.243,60","5.200,15","85,68M","0,12%"
"12.05.2017","5.237,15","5.252,03","5.259,41","5.224,71","105,96M","0,12%"
"11.05.2017","5.231,08","5.242,83","5.247,05","5.215,10","90,68M","-0,38%"
"10.05.2017","5.250,85","5.260,53","5.261,21","5.206,85","118,56M","-0,07%"
"09.05.2017","5.254,52","5.248,70","5.291,59","5.248,17","217,70M","0,42%"
"08.05.2017","5.232,50","5.274,45","5.274,45","5.220,17","160,15M","-0,42%"
"05.05.2017","5.254,81","5.211,15","5.260,25","5.197,28","152,45M","0,37%"
"04.05.2017","5.235,50","5.147,53","5.235,50","5.135,28","204,07M","1,76%"
"03.05.2017","5.144,84","5.114,61","5.144,84","5.101,30","123,30M","0,52%"
"02.05.2017","5.118,02","5.022,33","5.120,64","5.017,01","148,81M","1,68%"
"28.04.2017","5.033,66","5.037,17","5.048,11","5.015,17","108,08M","-0,16%"
"27.04.2017","5.041,96","5.023,98","5.055,59","5.023,98","80,70M","-0,26%"
"26.04.2017","5.054,95","5.056,95","5.067,20","5.029,39","131,91M","0,17%"
"25.04.2017","5.046,16","5.006,28","5.056,12","4.980,61","135,58M","0,97%"
"24.04.2017","4.997,54","4.946,90","5.020,61","4.946,90","202,68M","2,48%"
"21.04.2017","4.876,43","4.908,02","4.910,15","4.871,47","62,72M","-0,62%"
"20.04.2017","4.906,62","4.925,51","4.942,37","4.885,16","99,01M","-0,55%"
"19.04.2017","4.934,00","4.924,93","4.947,89","4.922,13","118,36M","0,14%"
"18.04.2017","4.927,06","4.970,57","4.970,57","4.901,70","73,72M","-0,72%"
"13.04.2017","4.962,62","4.983,52","4.984,36","4.937,00","58,46M","-0,34%"
"12.04.2017","4.979,35","4.970,36","4.998,51","4.970,36","62,06M","0,25%"
"11.04.2017","4.966,73","4.948,90","4.974,56","4.947,54","60,16M","0,06%"
"10.04.2017","4.963,80","4.978,32","4.978,32","4.937,59","47,45M","-0,34%"
"07.04.2017","4.980,52","4.984,71","4.992,30","4.959,95","84,99M","-0,37%"
"06.04.2017","4.999,09","4.954,92","5.007,21","4.939,64","100,82M","0,39%"
"05.04.2017","4.979,91","4.969,60","4.988,55","4.943,35","99,55M","0,47%"
"04.04.2017","4.956,46","4.974,54","4.981,32","4.949,08","123,71M","-0,23%"
"03.04.2017","4.968,00","4.993,88","5.020,83","4.968,00","145,80M","-0,80%"
"31.03.2017","5.007,85","4.987,60","5.008,20","4.963,37","230,54M","0,55%"
"30.03.2017","4.980,57","4.893,90","4.987,25","4.893,60","194,98M","1,89%"
"29.03.2017","4.888,17","4.863,22","4.888,55","4.853,59","157,55M","0,77%"
"28.03.2017","4.850,65","4.808,53","4.852,19","4.808,53","212,14M","2,76%"
"27.03.2017","4.720,33","4.661,75","4.722,68","4.659,54","140,60M","0,69%"
"24.03.2017","4.688,00","4.677,69","4.688,78","4.671,08","119,13M","0,44%"
"23.03.2017","4.667,63","4.632,01","4.667,63","4.610,88","164,85M","1,04%"
"22.03.2017","4.619,64","4.625,58","4.625,92","4.593,35","90,50M","-0,35%"
"21.03.2017","4.635,88","4.640,45","4.656,91","4.629,66","132,60M","0,09%"
"20.03.2017","4.631,48","4.610,17","4.645,70","4.603,60","69,99M","0,38%"
"17.03.2017","4.613,88","4.594,75","4.617,35","4.586,22","216,95M","0,20%"
"16.03.2017","4.604,61","4.602,05","4.609,95","4.590,21","84,51M","0,70%"
"15.03.2017","4.572,64","4.584,35","4.602,27","4.569,07","87,49M","-0,17%"
"14.03.2017","4.580,53","4.616,63","4.623,90","4.574,50","89,38M","-0,84%"
"13.03.2017","4.619,16","4.638,13","4.641,85","4.616,46","78,90M","-0,15%"
"10.03.2017","4.626,27","4.653,38","4.656,20","4.625,18","131,06M","-0,31%"
"09.03.2017","4.640,76","4.618,53","4.648,75","4.613,31","102,94M","0,23%"
"08.03.2017","4.630,10","4.627,78","4.640,33","4.604,39","84,01M","-0,01%"
"07.03.2017","4.630,41","4.626,25","4.653,78","4.621,82","134,28M","-0,10%"
"06.03.2017","4.634,96","4.643,81","4.643,81","4.599,62","110,89M","-0,55%"
"03.03.2017","4.660,73","4.674,24","4.703,22","4.655,73","99,20M","-1,02%"
"02.03.2017","4.708,57","4.709,75","4.713,33","4.674,07","89,15M","0,01%"
"01.03.2017","4.708,06","4.666,56","4.713,80","4.646,85","110,89M","1,29%"
"28.02.2017","4.647,90","4.610,18","4.647,90","4.585,76","80,56M","0,63%"
"27.02.2017","4.618,94","4.627,15","4.639,32","4.591,84","58,91M","-0,01%"
"24.02.2017","4.619,29","4.649,42","4.651,56","4.596,61","88,30M","-0,32%"
"23.02.2017","4.634,31","4.656,37","4.674,33","4.634,31","78,83M","-0,74%"
"22.02.2017","4.668,69","4.693,61","4.714,72","4.660,72","121,11M","-0,38%"
"21.02.2017","4.686,38","4.681,17","4.706,24","4.648,45","148,52M","0,49%"
"20.02.2017","4.663,42","4.650,00","4.678,50","4.648,81","102,15M","0,49%"
"17.02.2017","4.640,85","4.632,27","4.642,12","4.604,84","105,58M","0,26%"
"16.02.2017","4.628,85","4.636,08","4.645,40","4.611,73","52,13M","0,03%"
"15.02.2017","4.627,54","4.619,66","4.636,86","4.607,74","100,17M","0,48%"
"14.02.2017","4.605,56","4.580,55","4.619,33","4.575,39","73,71M","0,19%"
"13.02.2017","4.596,73","4.613,28","4.624,84","4.568,96","130,72M","-0,17%"
"10.02.2017","4.604,33","4.604,52","4.634,99","4.592,02","202,00M","0,21%"
"09.02.2017","4.594,76","4.536,10","4.594,76","4.493,05","358,63M","0,76%"
"08.02.2017","4.560,11","4.561,68","4.571,57","4.535,69","58,54M","-0,07%"
"07.02.2017","4.563,21","4.554,11","4.582,37","4.543,96","81,31M","-0,74%"
"06.02.2017","4.597,07","4.645,18","4.677,93","4.582,85","83,20M","-0,56%"
"03.02.2017","4.622,82","4.577,19","4.635,24","4.577,13","70,91M","2,77%"
"02.02.2017","4.498,21","4.460,79","4.508,05","4.455,76","59,45M","0,68%"
"01.02.2017","4.467,94","4.484,48","4.485,68","4.456,56","81,05M","-0,16%"
"31.01.2017","4.475,03","4.491,69","4.504,44","4.465,95","81,95M","-0,14%"
"30.01.2017","4.481,32","4.572,20","4.580,29","4.477,53","130,61M","-2,79%"
"27.01.2017","4.609,78","4.578,24","4.609,78","4.544,17","114,95M","0,58%"
"26.01.2017","4.583,03","4.587,93","4.602,41","4.563,03","95,31M","0,20%"
"25.01.2017","4.573,73","4.594,03","4.605,49","4.572,19","69,59M","-0,07%"
"24.01.2017","4.576,74","4.555,73","4.576,74","4.547,76","59,15M","0,37%"
"23.01.2017","4.560,06","4.592,35","4.597,84","4.559,69","85,96M","-0,90%"
"20.01.2017","4.601,65","4.585,72","4.608,02","4.578,03","90,70M","0,46%"
"19.01.2017","4.580,68","4.581,37","4.589,71","4.557,11","90,84M","-0,55%"
"18.01.2017","4.605,99","4.605,26","4.610,76","4.580,39","35,09M","0,18%"
"17.01.2017","4.597,61","4.586,63","4.603,57","4.573,68","47,12M","0,46%"
"16.01.2017","4.576,53","4.600,43","4.606,00","4.576,53","36,16M","-0,84%"
"13.01.2017","4.615,43","4.622,57","4.622,57","4.583,71","32,02M","0,50%"
"12.01.2017","4.592,40","4.563,30","4.602,93","4.549,66","34,59M","0,05%"
"11.01.2017","4.589,92","4.604,69","4.616,80","4.565,00","35,79M","-0,61%"
"10.01.2017","4.618,21","4.659,72","4.664,34","4.611,57","44,14M","-1,26%"
"09.01.2017","4.677,02","4.707,25","4.707,30","4.674,71","20,84M","-0,55%"
"06.01.2017","4.702,97","4.717,06","4.717,06","4.685,74","23,80M","-0,39%"
"05.01.2017","4.721,38","4.736,51","4.737,78","4.716,28","25,73M","-0,42%"
"04.01.2017","4.741,15","4.744,04","4.753,95","4.726,67","21,77M","0,33%"
"03.01.2017","4.725,41","4.754,68","4.764,52","4.724,02","24,01M","-0,18%"
"02.01.2017","4.734,06","4.675,79","4.734,06","4.675,79","11,45M","1,17%"
"30.12.2016","4.679,20","4.664,53","4.681,56","4.648,73","14,95M","0,23%"
"29.12.2016","4.668,35","4.630,52","4.676,01","4.630,47","14,16M","0,35%"
"28.12.2016","4.652,01","4.663,24","4.671,38","4.640,18","16,86M","-0,25%"
"27.12.2016","4.663,55","4.629,13","4.670,90","4.626,00","17,86M","0,60%"
"23.12.2016","4.635,73","4.608,68","4.638,39","4.607,67","12,48M","0,50%"
"22.12.2016","4.612,72","4.626,32","4.643,93","4.605,01","20,62M","-0,72%"
"21.12.2016","4.646,34","4.645,27","4.664,97","4.635,85","24,52M","-0,25%"
"20.12.2016","4.658,10","4.625,71","4.658,82","4.624,40","24,83M","0,82%"
"19.12.2016","4.620,04","4.625,62","4.653,08","4.620,04","23,76M","-0,17%"
"16.12.2016","4.628,05","4.602,77","4.638,18","4.599,84","34,46M","0,66%"
"15.12.2016","4.597,60","4.575,95","4.600,13","4.527,30","28,78M","-0,04%"
"14.12.2016","4.599,24","4.635,30","4.662,09","4.597,64","26,07M","-1,07%"
"13.12.2016","4.649,07","4.608,47","4.649,07","4.607,77","41,50M","0,26%"
"12.12.2016","4.636,79","4.670,76","4.685,53","4.635,05","20,21M","-0,03%"
"09.12.2016","4.638,07","4.632,43","4.652,14","4.594,23","33,55M","0,24%"
"08.12.2016","4.626,90","4.583,08","4.628,59","4.583,08","33,14M","1,16%"
"07.12.2016","4.573,92","4.509,46","4.573,92","4.503,65","33,38M","1,90%"
"06.12.2016","4.488,53","4.419,39","4.490,74","4.418,32","22,49M","1,76%"
"05.12.2016","4.410,81","4.381,81","4.433,90","4.381,81","23,49M","0,43%"
"02.12.2016","4.392,12","4.419,76","4.419,76","4.387,28","21,28M","-0,99%"
"01.12.2016","4.436,25","4.444,03","4.458,77","4.420,96","17,23M","-0,42%"
"30.11.2016","4.454,87","4.420,10","4.471,86","4.420,10","30,26M","0,90%"
"29.11.2016","4.415,18","4.416,10","4.432,46","4.399,24","18,35M","-0,26%"
"28.11.2016","4.426,51","4.462,14","4.462,14","4.414,47","15,24M","-0,79%"
"25.11.2016","4.461,89","4.451,03","4.470,30","4.414,40","18,76M","0,39%"
"24.11.2016","4.444,51","4.432,99","4.463,63","4.428,14","14,03M","0,39%"
"23.11.2016","4.427,03","4.461,75","4.483,56","4.424,64","21,58M","-0,33%"
"22.11.2016","4.441,67","4.458,09","4.464,76","4.438,63","21,70M","0,07%"
"21.11.2016","4.438,52","4.446,72","4.450,71","4.400,24","24,12M","0,41%"
"18.11.2016","4.420,30","4.422,69","4.422,69","4.376,22","20,36M","0,09%"
"17.11.2016","4.416,19","4.387,59","4.423,14","4.384,95","19,68M","0,48%"
"16.11.2016","4.395,09","4.416,93","4.420,87","4.358,74","25,72M","-0,21%"
"15.11.2016","4.404,16","4.393,81","4.426,09","4.383,43","26,02M","0,76%"
"14.11.2016","4.370,84","4.407,95","4.416,84","4.356,54","26,81M","-0,14%"
"11.11.2016","4.376,94","4.426,55","4.438,95","4.367,16","34,66M","-0,91%"
"10.11.2016","4.417,17","4.518,27","4.524,51","4.394,25","35,86M","-1,74%"
"09.11.2016","4.495,29","4.431,29","4.511,79","4.424,08","29,34M","-1,47%"
"08.11.2016","4.562,14","4.560,17","4.575,27","4.549,18","14,90M","0,18%"
"07.11.2016","4.554,11","4.542,59","4.554,11","4.516,62","16,24M","1,70%"
"04.11.2016","4.477,99","4.529,31","4.529,31","4.477,99","17,95M","-1,36%"
"03.11.2016","4.539,68","4.528,80","4.552,67","4.515,15","18,03M","-0,18%"
"02.11.2016","4.548,08","4.603,84","4.604,11","4.548,08","16,58M","-1,66%"
"01.11.2016","4.624,88","4.663,22","4.667,54","4.615,25","12,79M","-0,58%"
"31.10.2016","4.651,93","4.658,36","4.664,70","4.635,30","18,10M","-0,52%"
"28.10.2016","4.676,10","4.664,78","4.681,86","4.641,18","13,27M","0,01%"
"27.10.2016","4.675,81","4.704,78","4.719,31","4.664,47","13,97M","-0,55%"
"26.10.2016","4.701,61","4.698,34","4.708,65","4.680,23","19,28M","-0,19%"
"25.10.2016","4.710,73","4.743,59","4.745,91","4.701,25","20,67M","-0,63%"
"24.10.2016","4.740,45","4.742,55","4.766,92","4.740,09","20,19M","0,30%"
"21.10.2016","4.726,43","4.730,91","4.750,95","4.704,95","184,88M","-0,22%"
"20.10.2016","4.736,69","4.725,57","4.748,43","4.713,31","379,11M","0,30%"
"19.10.2016","4.722,42","4.688,25","4.723,15","4.665,93","285,43M","0,94%"
"18.10.2016","4.678,43","4.624,26","4.678,76","4.623,07","467,15M","1,71%"
"17.10.2016","4.599,62","4.610,20","4.627,63","4.590,74","74,83M","-0,49%"
"14.10.2016","4.622,49","4.581,16","4.637,88","4.578,97","112,23M","1,39%"
"13.10.2016","4.559,01","4.535,80","4.559,01","4.519,36","127,36M","0,08%"
"12.10.2016","4.555,34","4.572,70","4.588,75","4.553,67","80,04M","-0,21%"
"11.10.2016","4.564,75","4.539,96","4.575,21","4.534,52","97,46M","0,40%"
"10.10.2016","4.546,49","4.485,09","4.547,43","4.475,96","114,22M","1,15%"
"07.10.2016","4.494,84","4.528,80","4.528,80","4.485,58","134,56M","-0,94%"
"06.10.2016","4.537,63","4.577,31","4.579,56","4.536,38","102,02M","-0,82%"
"05.10.2016","4.575,18","4.611,96","4.612,66","4.566,89","76,24M","-1,31%"
"04.10.2016","4.635,71","4.614,70","4.635,71","4.606,44","101,53M","0,80%"
"03.10.2016","4.598,92","4.597,96","4.609,65","4.585,30","103,82M","0,04%"
"30.09.2016","4.597,29","4.559,49","4.597,29","4.525,96","247,64M","-0,18%"
"29.09.2016","4.605,42","4.617,86","4.630,43","4.595,29","119,97M","0,94%"
"28.09.2016","4.562,33","4.549,49","4.568,33","4.547,21","183,72M","0,92%"
"27.09.2016","4.520,61","4.568,52","4.589,59","4.511,83","399,07M","-1,01%"
"26.09.2016","4.566,88","4.565,18","4.568,06","4.529,06","287,92M","-0,20%"
"23.09.2016","4.576,23","4.599,76","4.599,76","4.556,66","369,65M","-0,77%"
"22.09.2016","4.611,69","4.574,68","4.626,07","4.572,20","163,93M","1,36%"
"21.09.2016","4.549,93","4.560,49","4.584,16","4.546,91","139,86M","0,25%"
"20.09.2016","4.538,58","4.546,45","4.555,30","4.519,71","222,63M","-0,28%"
"19.09.2016","4.551,31","4.508,25","4.553,41","4.508,25","486,65M","1,80%"
"16.09.2016","4.470,84","4.525,76","4.525,76","4.457,56","1,45B","-1,83%"
"15.09.2016","4.554,35","4.537,18","4.558,54","4.530,02","110,39M","0,04%"
"14.09.2016","4.552,45","4.564,14","4.577,60","4.552,45","245,70M","-0,10%"
"13.09.2016","4.557,20","4.636,87","4.636,87","4.549,48","343,60M","-1,62%"
"12.09.2016","4.632,44","4.634,82","4.634,82","4.594,41","222,56M","-1,39%"
"09.09.2016","4.697,65","4.755,60","4.760,54","4.685,84","159,85M","-1,46%"
"08.09.2016","4.767,19","4.761,55","4.784,93","4.720,88","131,75M","0,21%"
"07.09.2016","4.757,07","4.755,84","4.758,76","4.739,21","122,95M","0,32%"
"06.09.2016","4.742,10","4.795,42","4.797,31","4.729,46","202,29M","-0,78%"
"05.09.2016","4.779,31","4.770,77","4.794,24","4.766,17","188,02M","0,35%"
"02.09.2016","4.762,83","4.723,60","4.767,94","4.708,45","198,57M","1,04%"
"01.09.2016","4.713,76","4.722,62","4.754,58","4.696,40","240,38M","0,04%"
"31.08.2016","4.711,91","4.705,73","4.730,47","4.682,94","141,18M","0,03%"
"30.08.2016","4.710,29","4.706,37","4.717,34","4.694,83","88,19M","0,30%"
"29.08.2016","4.696,11","4.686,95","4.702,28","4.676,13","45,24M","-0,03%"
"26.08.2016","4.697,46","4.671,19","4.709,85","4.663,90","98,99M","0,43%"
"25.08.2016","4.677,34","4.691,66","4.692,81","4.670,23","194,03M","-0,45%"
"24.08.2016","4.698,35","4.674,78","4.702,79","4.670,22","167,18M","-0,03%"
"23.08.2016","4.699,93","4.715,38","4.724,43","4.692,55","106,61M","-0,12%"
"22.08.2016","4.705,80","4.698,41","4.754,37","4.688,82","159,00M","0,10%"
"19.08.2016","4.701,14","4.730,88","4.737,12","4.689,65","177,26M","-0,55%"
"18.08.2016","4.726,94","4.729,16","4.733,93","4.710,81","201,70M","0,47%"
"17.08.2016","4.704,87","4.761,25","4.761,25","4.704,87","151,70M","-1,11%"
"16.08.2016","4.757,88","4.794,48","4.810,13","4.757,88","111,72M","-1,20%"
"15.08.2016","4.815,76","4.822,46","4.840,60","4.815,63","43,55M","-0,27%"
"12.08.2016","4.828,61","4.828,98","4.837,20","4.809,56","93,57M","0,22%"
"11.08.2016","4.818,07","4.798,95","4.818,07","4.783,55","108,19M","0,64%"
"10.08.2016","4.787,45","4.762,61","4.792,53","4.760,48","176,68M","0,32%"
"09.08.2016","4.772,21","4.702,62","4.774,57","4.701,51","209,80M","1,47%"
"08.08.2016","4.702,94","4.696,31","4.703,02","4.674,33","172,34M","0,49%"
"05.08.2016","4.679,97","4.666,75","4.691,60","4.645,18","229,70M","0,24%"
"04.08.2016","4.668,97","4.662,54","4.688,71","4.656,28","126,02M","0,47%"
"03.08.2016","4.647,36","4.662,04","4.676,73","4.631,02","313,04M","-0,30%"
"02.08.2016","4.661,47","4.727,84","4.730,53","4.661,47","395,05M","-1,79%"
"01.08.2016","4.746,44","4.797,22","4.827,79","4.739,77","807,40M","-0,03%"
"29.07.2016","4.747,72","4.705,28","4.747,72","4.691,34","292,41M","1,42%"
"28.07.2016","4.681,41","4.715,34","4.746,03","4.681,41","281,22M","-0,58%"
"27.07.2016","4.708,62","4.702,16","4.735,60","4.683,80","394,51M","0,74%"
"26.07.2016","4.674,00","4.638,04","4.676,54","4.601,40","169,59M","0,43%"
"25.07.2016","4.654,01","4.663,29","4.687,26","4.635,21","141,86M","0,08%"
"22.07.2016","4.650,50","4.615,64","4.658,53","4.607,99","127,92M","0,53%"
"21.07.2016","4.626,13","4.613,28","4.640,88","4.601,70","320,69M","0,47%"
"20.07.2016","4.604,34","4.599,99","4.622,80","4.591,74","112,40M","0,27%"
"19.07.2016","4.591,99","4.572,46","4.595,67","4.547,15","110,54M","0,35%"
"18.07.2016","4.575,89","4.578,76","4.610,33","4.553,79","155,58M","0,31%"
"15.07.2016","4.561,75","4.570,50","4.581,03","4.539,96","223,93M","-0,51%"
"14.07.2016","4.584,95","4.590,09","4.623,69","4.577,32","282,39M","0,66%"
"13.07.2016","4.554,94","4.604,75","4.620,25","4.554,88","466,07M","-0,78%"
"12.07.2016","4.590,90","4.558,30","4.613,51","4.555,30","459,76M","0,84%"
"11.07.2016","4.552,46","4.492,79","4.559,57","4.482,91","519,58M","2,17%"
"08.07.2016","4.455,87","4.384,51","4.455,87","4.372,48","424,68M","1,55%"
"07.07.2016","4.387,89","4.374,08","4.434,28","4.374,08","252,43M","1,21%"
"06.07.2016","4.335,24","4.364,11","4.388,86","4.316,77","259,83M","-1,30%"
"05.07.2016","4.392,24","4.489,88","4.490,64","4.390,73","261,74M","-2,24%"
"04.07.2016","4.492,98","4.507,58","4.520,18","4.492,98","175,71M","0,05%"
"01.07.2016","4.490,70","4.476,48","4.505,84","4.460,75","238,45M","0,83%"
"30.06.2016","4.453,66","4.447,39","4.465,97","4.422,93","353,74M","0,31%"
"29.06.2016","4.440,02","4.421,94","4.486,37","4.417,96","658,94M","1,87%"
"28.06.2016","4.358,46","4.329,25","4.395,88","4.319,28","403,68M","2,31%"
"27.06.2016","4.260,13","4.371,76","4.380,77","4.251,88","531,73M","-2,34%"
"24.06.2016","4.362,11","4.313,23","4.398,59","4.175,28","1,39B","-6,99%"
"23.06.2016","4.689,96","4.622,40","4.706,25","4.622,40","534,16M","1,49%"
"22.06.2016","4.621,03","4.644,44","4.647,09","4.590,90","440,17M","-0,23%"
"21.06.2016","4.631,56","4.651,35","4.659,08","4.608,63","606,13M","-0,72%"
"20.06.2016","4.665,36","4.608,00","4.668,56","4.608,00","568,18M","3,23%"
"17.06.2016","4.519,19","4.469,07","4.522,87","4.465,85","890,19M","2,15%"
"16.06.2016","4.424,25","4.446,02","4.446,02","4.400,37","737,21M","-0,89%"
"15.06.2016","4.464,09","4.491,90","4.531,99","4.464,09","714,33M","0,01%"
"14.06.2016","4.463,46","4.548,55","4.552,03","4.463,46","826,72M","-2,32%"
"13.06.2016","4.569,44","4.648,17","4.653,37","4.569,44","519,16M","-2,84%"
"10.06.2016","4.703,17","4.789,15","4.798,77","4.703,17","357,42M","-2,15%"
"09.06.2016","4.806,42","4.833,59","4.835,85","4.789,76","432,36M","-0,40%"
"08.06.2016","4.825,88","4.870,56","4.875,26","4.818,51","764,98M","-0,65%"
"07.06.2016","4.857,44","4.793,58","4.860,79","4.769,19","1,18B","1,59%"
"06.06.2016","4.781,61","4.795,76","4.805,13","4.766,69","523,57M","0,13%"
"03.06.2016","4.775,20","4.874,43","4.878,62","4.773,37","742,68M","-1,54%"
"02.06.2016","4.850,00","4.859,14","4.900,48","4.850,00","583,05M","-0,01%"
"01.06.2016","4.850,38","4.945,29","4.945,61","4.850,38","783,21M","-2,17%"
"31.05.2016","4.957,85","4.977,60","5.002,76","4.944,55","2,10B","-0,43%"
"30.05.2016","4.979,45","4.959,35","4.983,96","4.948,28","98,52M","0,37%"
"27.05.2016","4.961,16","4.953,01","4.961,16","4.913,00","281,92M","-0,06%"
"26.05.2016","4.964,17","4.942,07","4.964,17","4.925,66","340,65M","0,52%"
"25.05.2016","4.938,60","4.887,36","4.938,60","4.887,36","407,78M","1,31%"
"24.05.2016","4.874,67","4.821,37","4.885,12","4.817,28","622,32M","0,92%"
"23.05.2016","4.830,20","4.844,24","4.870,88","4.828,68","139,20M","-0,84%"
"20.05.2016","4.870,95","4.842,42","4.872,76","4.841,41","230,31M","0,95%"
"19.05.2016","4.824,93","4.838,37","4.850,35","4.808,47","207,61M","-0,60%"
"18.05.2016","4.853,95","4.842,96","4.873,93","4.818,71","266,74M","0,07%"
"17.05.2016","4.850,73","4.879,63","4.888,81","4.816,16","249,56M","-0,13%"
"16.05.2016","4.856,98","4.830,51","4.860,34","4.804,25","181,73M","-0,68%"
"13.05.2016","4.890,44","4.897,77","4.911,11","4.853,51","292,55M","-0,17%"
"12.05.2016","4.899,01","4.871,29","4.963,56","4.867,41","300,65M","0,38%"
"11.05.2016","4.880,39","4.936,51","4.936,51","4.858,24","300,84M","-1,11%"
"10.05.2016","4.935,03","4.955,66","4.968,47","4.915,87","332,25M","-0,15%"
"09.05.2016","4.942,66","5.014,33","5.024,33","4.942,66","222,05M","-0,96%"
"06.05.2016","4.990,44","5.024,80","5.056,27","4.982,48","371,13M","-0,92%"
"05.05.2016","5.037,03","5.025,07","5.095,99","5.025,07","351,28M","0,50%"
"04.05.2016","5.011,73","5.012,36","5.052,28","4.975,08","370,18M","0,18%"
"03.05.2016","5.002,52","5.081,57","5.083,78","4.990,91","406,80M","-1,65%"
"02.05.2016","5.086,31","5.054,34","5.105,18","5.038,55","186,22M","0,67%"
"29.04.2016","5.052,52","5.096,70","5.105,17","5.026,08","290,03M","-0,99%"
